aacode,manufacturer,brand,model,qualifier,boilertype,fueltype,fluetype,condensing,annualefficiency,winterefficiency,summerefficiency,storeboilervolume,storesolarvolume,storeinsulationthickness,row
K5130907,baxi potterton,potterton,suprima,70l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,1262
K5130910,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K5130914,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K5130916,baxi uk,potterton,powermax he,115 cp,STORAGE_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.5,90.3,81.2,115.0,0.0,45.0,2092
K5130921,baxi potterton,main,combi,24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,3214
K5130922,vaillant,vaillant,ecotec plus,824,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1807
K5130926,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K5132612,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K5132613,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5132616,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5132619,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5133211,biasi spa,biasi,riva compact he,m96.24sm/c2,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2859
K5133212,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5133216,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
K5133217,vaillant,vaillant,ecotec plus 937,,STORAGE_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.0,80.9,15.0,0.0,30.0,1773
K5133222,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5134404,vaillant,vaillant,ecotec plus 418,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,2104
K5134406,baxi potterton,potterton,suprima,30l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1185
K5134417,baxi heating,baxi,duo-tec combi,28 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1519
K5134420,bosch thermotechnology,worcester,greenstar,15 i system,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2618
K5134424,potterton myson,potterton myson,suprima 40,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.8,77.7,67.6,0.0,0.0,0.0,754
K5139612,ideal boilers,ideal,isar,he30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2573
K5139614,baxi uk,baxi,solo 3 pfl,50,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1662
K5139625,vaillant,vaillant,ecotec plus 415,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2103
K5139633,vaillant,vaillant,ecotec plus,615,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1810
K5143127,worcester heat systems,worcester,24 cdi,of,INSTANT_COMBI,MAINS_GAS,OPEN_FLUE,false,76.2,77.1,67.0,0.0,0.0,0.0,935
K5143401,baxi potterton,potterton,performa,30 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2886
K5143404,vaillant,vaillant,ecotec plus,824,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1807
K5143420,vaillant,vaillant,ecotec pro 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1882
K5143424,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
K5143425,vaillant,vaillant,ecotec pro 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1882
K5143427,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K5143428,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5145702,worcester bosch group,worcester,greenstar,15ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2614
K5145704,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5145711,potterton myson,potterton myson,suprima 60,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.9,78.8,68.7,0.0,0.0,0.0,725
K5145720,baxi heating,baxi heating,solo 2,50 rs,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,806
K5148501,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K5148516,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5148525,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
K5148526,baxi heating uk,baxi,solo,15 he a,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,1780
K5148527,ideal boilers,ideal,evomax,40,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.3,90.3,79.6,0.0,0.0,0.0,1921
K5148528,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K5149207,baxi heating,main,system,24 eco,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.1,79.4,0.0,0.0,0.0,1833
K5149214,worcester heat systems,worcester,24 cdi,of,INSTANT_COMBI,MAINS_GAS,OPEN_FLUE,false,76.2,77.1,67.0,0.0,0.0,0.0,935
K5149217,worcester heat systems,worcester,28i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3177
K5149225,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
K5153201,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K5153202,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K5153203,baxi heating,baxi heating,bermuda,551,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,55
K5153208,caradon plumbing,ideal,classic,lx ff250,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.7,77.6,67.5,0.0,0.0,0.0,3349
K5153211,bosch thermotechnology,worcester,greenstar,fs 30 cdi regular,REGULAR,BULK_LPG,FAN_ASSISTED_BALANCED_FLUE,true,89.9,90.9,80.2,0.0,0.0,0.0,3667
K5153222,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K5153223,potterton myson,potterton myson,flamingo 2,cf20/30,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,164
K5153608,baxi potterton,potterton,suprima,40 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.8,86.7,76.6,0.0,0.0,0.0,2933
K5153619,baxi heating,baxi,duo-tec combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1524
K5153621,baxi heating,baxi,duo-tec combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1524
K5153623,baxi heating,baxi,duo-tec combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1524
K5154506,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K5154508,worcester heat systems,worcester,greenstar he,zwb 7-27a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,1002
K5154514,baxi heating,baxi heating,solo 2,60 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,639
K5154515,caradon plumbing,ideal,classic,rs 250,REGULAR,MAINS_GAS,BALANCED_FLUE,false,72.3,73.2,63.1,0.0,0.0,0.0,3381
K5154519,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
K5154523,worcester bosch group,worcester,greenstar,18ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2617
K5155906,biasi (uk),biasi,28s,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,891
K5155919,ideal boilers,ideal,classic,ff 330,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.4,80.3,70.2,0.0,0.0,0.0,1129
K5155922,worcester heat systems,worcester,24i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,3335
K5155927,vaillant,vaillant,ecomax,613/2e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,1601
K5156905,baxi heating,potterton,promax sl,18,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2150
K5156914,baxi heating,baxi heating,solo 2,40 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,641
K5156916,vaillant,vaillant,ecotec plus 418,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,2104
K5156917,baxi potterton,potterton,suprima,80l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.8,79.7,69.6,0.0,0.0,0.0,1653
K5156925,potterton myson,potterton myson,suprima 50,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,736
K5156928,baxi heating,baxi,platinum combi,24 he a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,1837
K5157704,potterton myson,potterton,profile,60e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.1,76.0,65.9,0.0,0.0,0.0,798
K5157714,worcester heat systems,worcester,greenstar cdi,30 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2486
K5157718,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
K5158602,worcester bosch group,worcester,greenstar,15ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2614
K5163105,baxi heating uk,baxi,combi,105 he a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2561
K5163108,alpha therm,alpha,cb28x,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.1,81.0,70.9,0.0,0.0,0.0,1166
K5163115,vaillant,vaillant,ecotec plus 937,,STORAGE_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.0,80.9,15.0,0.0,30.0,1773
K5163121,vaillant,vaillant,ecotec plus,824,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1807
K5163128,worcester heat systems,worcester,28 cdi,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3179
K5167904,ideal boilers,ideal,icos,m3080,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,1118
K5167913,vaillant group uk,british gas,330+,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2075
K5167914,hepworth heating,glow-worm,30hxi,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2073
K5167921,baxi uk,baxi,solo 3 pfl,50,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1662
K5167924,baxi heating,potterton,promax sl,15,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1779
K5167925,vaillant,vaillant,ecotec plus,824,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1807
K5169020,worcester bosch group,worcester,greenstar cdi,30 cdi conventional,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.5,90.5,79.8,0.0,0.0,0.0,2315
K5169417,vokera,vokera,linea 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,737
K5170404,alpha therm,alpha,cb24x,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.2,80.1,70.0,0.0,0.0,0.0,1168
K5170413,vaillant group uk,glow-worm,ultracom 30sxi,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2070
K5171022,vaillant group uk,glow-worm,ultracom 30cx,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2344
K5171023,vaillant group uk,glow-worm,ultracom 12hxi,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2134
K5171024,hepworth heating,glow-worm,15hxi,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2128
K5171028,baxi potterton,baxi,100 he,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1112
K5171905,ravenheat,ravenheat,rsf 820/20,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,74.5,75.4,65.3,0.0,0.0,0.0,947
K5171907,baxi potterton,potterton,suprima,70l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,1262
K5171918,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
K5171921,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K5171923,baxi heating,baxi heating,solo 2,50 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,642
K5175211,vaillant,vaillant,turbomax plus,824e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.6,80.5,70.4,0.0,0.0,0.0,1648
K5175504,hepworth heating,glow-worm,30cxi,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2336
K5175511,vaillant,vaillant,turbomax plus,828e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.7,80.6,70.5,0.0,0.0,0.0,1643
K5175513,worcester heat systems,worcester,24i - l,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.3,79.2,69.1,0.0,0.0,0.0,3290
K5175516,potterton myson,potterton myson,rs50/15,rs50/15,REGULAR,MAINS_GAS,BALANCED_FLUE,false,55.0,56.0,46.0,0.0,0.0,0.0,36
K5175522,caradon plumbing,ideal,classic,ff230,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.2,78.1,68.0,0.0,0.0,0.0,3342
K5175524,alpha therm,alpha,cb24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.2,80.1,70.0,0.0,0.0,0.0,1169
K5175526,baxi heating,baxi,duo-tec combi,28 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1519
K5175901,baxi uk,baxi,solo 3 pfl,60,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,1654
K5175903,caradon plumbing,ideal,minimser,se60,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.6,86.5,76.4,0.0,0.0,0.0,710
K5175908,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K5175921,ideal boilers,ideal,classic,ff 350,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.6,80.5,70.4,0.0,0.0,0.0,1127
K5178519,Baxi UK,Baxi,Solo 3 PFL,30,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.4,80.3,70.2,0.0,0.0,0.0,1558
K6001616,vaillant group uk,british gas,330+,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2075
K6001621,ideal boilers,ideal,logic combi,30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,87.3,0.0,0.0,0.0,1854
K6001702,vaillant,vaillant,turbomax,vuw 242 eh,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,680
K6001703,turk demir dokum fab as,heatline,vizo 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.5,86.4,76.3,0.0,0.0,0.0,1595
K6001704,baxi heating,baxi,duo-tec combi,33 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,1523
K6001711,baxi potterton,potterton,suprima,100l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1297
K6001717,baxi potterton,main,combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2883
K6001718,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
K6001719,baxi spa,baxi,combi,instant 80 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,1174
K6001727,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K6004522,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K6004525,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K6004527,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K6004528,baxi heating uk,baxi,combi,105 he a,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2561
K6005015,baxi potterton,potterton,promax,30 he plus,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,1607
K6005021,vokera,vokera,linea 24,e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.2,79.1,69.0,0.0,0.0,0.0,1656
K6005022,ideal boilers,ideal,isar,he35,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2574
K6005023,vokera,vokera,linea 24,e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.2,79.1,69.0,0.0,0.0,0.0,1656
K6006101,ideal boilers,ideal,icos,he18,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,2278
K6006102,baxi spa,baxi,combi,instant 105 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,3236
K6006103,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K6006104,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
K6006109,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
K6006112,worcester bosch group,worcester,greenstar camray utility system,25/32,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,true,91.7,92.8,81.1,0.0,0.0,0.0,4117
K6006120,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
K6006124,baxi potterton,potterton,promax combi,28 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1528
K6010905,glow-worm,glow-worm,fuelsaver,30bmk2,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,260
K6010920,worcester heat systems,worcester,28i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3177
K6010926,hepworth heating,glow-worm,micron 40 ff,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.7,79.6,69.5,0.0,0.0,0.0,3211
K6010927,turk demir dokum fab as,heatline,vizo 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.5,86.4,76.3,0.0,0.0,0.0,1595
K6010928,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
K6011307,baxi potterton,potterton,gold,33 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,1529
K6011318,worcester heat systems,worcester,greenstar cdi,35 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2485
